ID,Upvotes
46026,53.01
27634,1281.48
322259,26.31
467923,45.27
230024,141.24
151215,129.16
430696,13.72
121910,10.75
56565,23.21
445059,64.24
379048,3144.46
102625,11.84
266792,17.25
110880,42.78
217248,142.44
356656,2123.74
245228,69.16
6001,2.55
377739,75.95
294701,29.97
225677,9.2
125323,196.98
377842,10.36
3527,164.62
185599,653.88
282327,11.97
184092,17.01
113960,35.73
62242,263.44
121168,34.54
384181,2.87
354051,27.48
61695,3.16
53108,4.68
335367,15.02
279185,30.32
450890,401.54
379600,206.95
228645,9.85
329299,24.92
314971,1452.67
59965,34.96
180655,23201.04
39593,33.55
92565,152.16
27323,4.97
335706,68.79
160722,28.22
173531,111.34
392553,26.18
330637,8.43
7364,66.89
402819,19.42
135332,633.59
456511,108.63
371713,17.23
235818,98.26
4880,10.41
344349,16.09
135398,17.7
141268,893.9
460908,50.37
327144,11.15
353786,95.1
381730,14.37
78480,1262.48
457996,7.94
253818,35.64
394638,2.35
30069,17.2
272857,68.6
405873,34.24
457327,55.12
137558,137.45
72266,44.65
4163,29.07
470663,395.94
95100,13.32
210795,52.39
412286,33.92
254576,20.29
25408,1.11
164292,1837.32
204085,21.5
366623,72.09
397355,698.71
106840,25.69
395562,24.73
423304,53.38
56649,63.59
79090,8.44
113026,70.29
37698,152.31
58319,5.89
444277,34.83
124405,13.26
425099,26.77
323975,534.29
370159,12.46
53700,6.82
191147,42.89
207030,880.15
211302,49.73
70495,31.87
22429,25.14
21599,19.88
77157,12.05
330347,77.82
87238,19.45
355331,0.19
379989,4.55
371620,36.87
401279,1.71
148909,65.92
286872,3.95
391314,69.74
83696,34.03
417971,148.0
452786,9.94
118531,9.11
176163,69.81
282808,160.02
457878,618.37
304322,98.43
135399,122.18
470302,26.17
85474,24.29
289368,114.33
359222,4.66
178700,0.48
7691,62.65
453700,23.45
249440,18.16
7961,12.76
9758,13.04
11815,5.62
27611,11.27
54055,31.55
183595,31.48
316704,13.72
19449,333.28
86381,11169.66
393197,26.83
145923,55.1
317241,134.18
445472,9.46
127102,32.01
207894,23.84
329308,5.35
159589,34.83
288180,63.3
403428,27.43
460448,200.46
292222,23.69
205558,41.75
185574,35.58
24341,254.67
244050,174.72
380325,0.24
173056,77.62
202467,13.72
173190,2.08
376371,4.53
457867,92.93
416889,18.62
456093,6.59
55458,10.52
210021,20.29
57537,94.28
227848,55.21
319041,76.37
118595,21.37
172753,482.91
70713,114.25
104409,207.58
232600,42.0
131080,39.18
344491,6.86
282922,27.79
362639,242.14
229844,28.45
79967,12.42
264022,44.97
55393,4.7565
384897,20.6
238661,257.42
170470,39.88
97392,14.53
214363,9.04
29486,99.74
302260,30.72
426104,42.6
276505,1.26
217899,15.22
321340,0.79
265805,50.03
46213,11.76
471066,35.3
334442,5.96
195763,15.27
415710,7.45
252309,22.55
417205,22.21
87624,158.19
360675,22.38
462564,2674.27
412743,881.88
449779,1290.54
325110,191.11
455782,124.63
365426,178.98
147408,233.66
359959,537.29
228607,31.18
344490,25.26
29454,76.54
312060,1744.63
44664,12.6
364999,41.95
293605,0.7866666666666666
288128,5.35
374338,107.87
469548,19.47
215163,7.79
182075,49.83
304851,35.47
201337,3.85
85000,1813.35
274631,23.03
227455,16.49
38157,37.29
323516,24.29
242086,209.92
39303,15.06
67122,89.94
143566,3.23
104015,637.79
376972,9.14
373861,0.81
318382,28.11
156579,14.16
314505,173.37
442573,38.57
342143,40.86
457258,366.77
319700,75.44
387795,19.5
428308,101.43
6345,151.62
19849,50.48
201852,16.44
254050,195.77
129078,113.4
362462,1.83
372850,13.17
418803,371.5
198699,37.96
304351,84.29
36111,0.93
111954,43.75
2034,3.59
144439,5.88
167097,23.6
267075,17.99
460410,58.07
416340,24.75
414218,105.92
145302,774.59
414097,4.97
119119,15.21
263880,5.31
183803,92.03
138685,312.57
370113,33.05
96093,50.5
190892,81.42
327184,139.45
71546,98.84
148761,18.61
195047,37.95
285849,27.19
439538,15.04
392148,148.26
90067,39.05
460459,1630.83
335929,5.31
19888,37.61
437177,115.0
220083,163.19
59798,23.24
13755,8.91
344808,3.48
448807,1716.57
3831,4055.38
462295,17.32
268152,4.85
207474,232.51
67508,399.24
187987,13.79
313446,219.22
265577,1.79
127739,397.86
393981,22.45
151897,6.33
171067,1366.64
286505,53.46
107977,4.44
74032,54.24
364371,26.54
172706,186.61
381323,64.57
337810,699.88
421812,21.55
70589,3.43
336522,56.29
252200,18.78
360858,209.01
365285,28.19
441567,49.45
280574,257.94
32888,14.27
345134,13.15
154599,31.48
229043,251.88
257996,27.0
32418,230.63
201454,2.85
76709,1569.23
175772,161.41
222912,79.42
199644,1166.49
88185,1.87
333841,52.77
259570,66.5
352068,6.6
63140,3081.87
157306,3.66
292267,33.97
55058,51.06
412439,42.56
101728,90.22
219904,137.85
191198,5632.31
282497,7.59
288751,121.08
254540,72.7
99217,4.69
455646,14.96
64764,224.48
335398,12.77
363148,2.96
342593,16.18
37791,7.79
75096,26.0
365957,62.53
299622,437.6
438530,126.31
68868,2.33
407747,9.99
438152,17.81
177269,0.22
238541,24.68
210205,24.06
340027,23.03
107489,125.49
85167,146.1
317489,58.0
258508,36.95
444377,43.25
272863,2162.34
298782,19.1
424392,38.03
290961,1254.38
323566,32.29
165306,49.13
237256,22.92
452794,54.09
264195,235.67
446310,132.68
171911,10.99
403103,17.38
234422,11.13
354623,57.79
387999,606.39
203009,261.83
170935,114.89
107444,8.79
104851,61.09
311996,1803.65
327714,184.57
465542,5.54
290900,0.96
110680,5.99
447762,16.99
438959,47.97
465611,12.85
413144,1254.68
71096,65.57
30032,11.88
29028,87.16
178613,16.08
129110,186.69
170162,71.15
266736,6.48
156516,10.82
371658,29.93
262682,138.66
232584,199.46
364547,1.3975
96530,114.73
21535,12.89
160359,23.64
196820,79.12
107118,14.43
54685,40.37
121794,79.4
225926,18.58
360854,10.31
330192,30.29
413974,37.43
43193,87.99
465601,32.86
82260,74.84
336157,44.33
320260,8.78
206459,22.63
320767,405.89
153118,70.4
327426,358.61
224869,16.9
331528,16.2
450383,28.54
50651,4.97
33313,2.33
423761,15.5
352833,6.35
414641,419.97
287676,35.58
163756,70.85
360535,368.32
193110,137.54
254608,33.62
360208,21.66
244279,5.44
372904,1.4175
141839,51.26
227247,27.98
88825,32.37
175672,113.13
239804,2.4
31456,75.55
208255,0.21
222463,25.26
49685,42.14
346629,15.94
19759,16.88
462922,103.51
118308,68.17
116845,137.68
225732,466.06
244274,5.06
145777,81.49
244591,51.27
186142,18.17
198213,65.67
466847,52.52
239707,529.07
112025,30.19
434217,15.76
148863,59.96
31664,119.66
367678,283.24
18710,82.85
290614,16.86
162989,203.19
202852,8.43
307643,23.4
226545,19.37
363511,0.61
295638,7.25
362855,8.62
58398,8.38
337409,265.4
30527,4.79
127524,1585.63
404375,4638.0
259420,740.16
187593,63.62
200135,13.62
164682,7.26
303617,56.91
377667,75.95
325851,18.29
55552,20.13
428644,12.41
141154,3.68
66696,11.82
160565,26.27
183117,87.79
422970,7.39
151009,12.66
228250,1029.57
270510,53.58
383887,25.97
212989,10.26
433532,942.38
335574,27.63
200517,22.82
453898,10.27
407138,36.27
367191,717.18
158936,81.01
262059,1.68
199919,96.42
389883,68.7
381729,15.86
355393,20.59
50459,139.27
11805,519.28
468387,814.87
83831,14.86
243005,119.97
251,131.58
104316,28.55
302827,9643.17
380149,48.95
144388,14.85
370777,56.27
68908,300.79
428764,91.04
19903,1570.86
210352,154.89
149639,41.11
437822,8.83
171388,25.87
54608,262.07
45319,4.53
8132,107.67
358234,18.21
90546,15.98
224789,24.95
380873,13.86
237282,20.62
446191,82.45
279458,16.98
32169,89.01
379166,12.14
279872,31.14
199849,48.66
312151,22.64
206991,140.86
91476,141.42
55109,14.08
211670,55.56
125950,60.42
450504,9464.75
303714,4712.93
84585,29.81
193106,105.64
367874,43.09
465442,337.35
18943,244.03
294937,43.05
437844,17.27
128118,56.27
71111,30.84
300945,24.88
179938,61.17
93147,100.81
426027,121.93
221885,365.66
446068,27.48
444054,0.7075
81844,13.38
430025,28.76
43539,706.49
142328,107.17
402546,47.01
53125,24.19
135736,121.0
97428,72.85
274368,7.85
283992,143.52
450277,225.48
293003,28.4
5945,371.64
268235,2018.85
75021,15.13
208878,344.31
335804,13.94
298296,30.57
100302,28.48
40346,97.77
313248,67.73
252413,169.75
349369,136.73
312295,34.53
444661,161.66
60496,148.16
213209,2866.51
191741,344.15
39377,2.16
314142,130.56
130633,0.79
249226,111.2
223004,1154.11
282668,50.99
251435,248.38
188115,20.2
398577,940.57
77387,95.5
119984,58.08
163687,3.41
31165,38.5
262940,108.6
355077,5.58
279319,221.63
459464,85.75
142629,314.87
168389,164.03
426718,12.57
144779,358.1
426348,5.1
236500,24.58
283609,33.21
462195,43.12
196063,20.66
103410,271.9
152701,101.04
95399,345.95
239486,34.55
157947,5.28
372718,13.46
239361,2.93
181353,11.12
129903,265.57
425462,68.72
253607,31.75
424260,10.35
220493,71.35
424639,13.06
14134,23.27
108911,146.03
83994,14.81
89356,8.66
125369,2.05
128630,2618.87
180830,89.4
153991,34.29
378265,4.88
40093,171.17
180632,5.8
262438,19.7
262272,11.01
331500,13.87
108380,5.28
66019,53.0
458869,15.22
134318,32.13
145741,10.12
331110,51.11
122020,304.26
76009,19.01
199442,19.15
330060,36.27
368892,44.59
437008,95.49
421274,5.37
234545,742.23
140993,695.21
5453,22.74
127149,96.79
289256,2.11
303501,1460.05
209907,690.5
299927,81.27
334094,17.38
453758,323.04
56775,38.18
342953,264.38
262935,126.74
344397,300.63
367829,62.8
185801,4.8
236373,18.86
260729,10.81
250975,1.38
323893,13.93
258905,134.34
168643,0.69
24591,36.1
284509,47.89
357637,19.29
432069,10.02
166853,209.71
394858,13.98
294615,8.08
127095,46.13
362823,6.87
186630,249.34
343457,3.4
40158,19010.62
303398,5.77
339830,299.57
398484,12.85
263101,623.01
241364,29.73
34204,11.9
145827,39.82
183737,59.69
66347,24.2
129152,107.28
250310,21.44
199271,121.37
435677,11.11
457242,5.84
60192,7.71
54804,9.85
433927,70.85
71256,32.52
89049,2.04
133616,90.1
211306,346.16
443312,67.39
333139,11.55
212759,4784.85
126974,30.98
150372,370.42
54495,44.12
370563,5.34
361157,29.92
226202,133.05
93884,2.81
93265,54.87
103942,205.59
156176,127.16
115076,8.43
233005,22.04
374798,14.19
99410,48.37
152988,97.81
301783,28.58
245694,40.38
91998,11.92
444415,17.09
106199,8.92
288188,32.26
46355,136.04
413937,0.74
21479,10.85
256988,1145.22
359018,165.76
107516,15.82
416923,54.27
357436,125.79
400481,27.01
248604,20.91
159379,16.96
213242,4.74
95725,210.92
378803,103.14
229112,3.66
13369,116.31
188472,45.95
247944,14.67
102097,41.93
119005,16.28
336215,60.24
415005,49.67
158965,41.71
202118,43.91
105308,42.51
469816,47.06
441061,924.03
166724,6.38
55996,17732.16
208905,13.33
160445,88.16
35544,31.7
229525,43.54
32589,31.93
465210,17.28
183721,20.98
60723,1.3
214771,23.49
102896,23.6
436323,93.63
462380,11.12
300131,5.03
125104,9.47
12138,2.28
216553,2266.19
120411,61.32
31949,27.39
319530,13.65
92598,49.98
184766,2.98
236623,20.92
223962,29.93
398368,44.71
352663,5.05
126823,405.32
45823,18.19
400386,4.36
252851,46.32
411925,20.16
180168,77.55
113111,44.09
449524,6.01
448675,16.02
142719,8.36
327820,2.86
217516,6.64
397632,13.38
368722,29.55
228322,1181.42
88603,7.9
453116,12.59
323394,3.35
33181,47.95
209165,188.28
194745,32.25
247445,456.0
287897,96.44
218698,17.36
453450,24.72
424835,21.25
126416,257.58
173668,33.36
431628,56.02
13530,36.38
402612,16.85
391953,8.91
433767,65.19
49795,3.52
300175,33.19
155193,34.57
226971,5.64
293876,70.82
165938,12.5
324235,51.08
266089,11.06
80354,11.38
284814,29.84
228900,30.85
301178,24.21
299505,9.17
469914,73.96
285107,88.03
362503,11.68
298244,33.96
161383,48.91
98376,165.23
422566,9.5
295970,10.15
221676,42.18
431548,5.45
113110,33.84
32864,107.78
91711,18.94
196614,30.89
424041,68.74
153002,17.36
171052,177.07
239284,19.13
295977,205.43
163221,11.28
20577,163.93
268672,37.32
295514,20.48
259292,76.3
241154,77.92
429949,18.83
297110,53.74
36885,52.82
229683,169.23
150788,68.31
104435,16.59
411914,19.01
120846,32.54
453868,17.97
48815,1958.95
448363,17.02
252862,21.94
118488,7.09
424620,5.75
55296,37.27
306620,8.59
220057,11.14
222333,33.32
259603,4.61
423838,32.58
129593,18.8
439651,7429.04
374076,2.83
42125,114.19
446472,19.98
181092,11.65
113556,55.16
233599,12.05
267088,3.7
229636,11.56
62410,5.07
201435,21.07
10747,17.48
301024,276.87
432460,37.93
288691,108.47
253964,31085.66
39897,32.87
1458,128.85
11873,83.82
346970,362.23
402407,0.73
460849,96.37
435534,34.94
285938,221.42
409776,78.99
398093,344.07
122498,22.58
245031,420.0
82540,4.63
2650,26.47
101619,169.51
265674,44.73
288890,41.11
123675,10.62
154277,42.79
70590,0.34
185311,723.7
134926,7.01
353871,536.86
125786,3.08
256325,117.38
400389,48.49
115699,66.74
188643,19.82
49056,37.44
283096,377.23
170327,9.81
409332,574.16
337131,12.84
91951,42.98
181261,136.64
158775,1011.31
168233,193.95
272854,6.01
360830,12.46
437104,480.79
13290,275.28
253803,10.59
440579,29.06
157762,30.67
76007,64.13
162614,18.75
206760,14.84
154686,1.08
413032,8.91
90294,95.22
329651,8866.95
468963,81.23
316645,163.06
117257,107.25
253018,0.6
389242,13.52
185065,191.5
84372,17.16
390266,23.08
174524,5.75
264200,186.46
241554,217.62
302046,8.05
183119,40.59
364136,4.19
162669,0.56
255558,227.69
244396,525.49
109036,9.41
316467,55.5
149171,163.89
226685,26.15
135145,27.26
116655,16.3
354340,18.76
241056,30.66
316891,64.31
259076,68.59
465820,12.21
299624,24.85
88289,107.53
202292,25.23
297895,30.88
186342,270.92
155879,10.5
215408,43.15
451196,54.07
305634,3.51
116205,66.75
419529,146.72
137117,2.33
370559,31.84
213151,18.13
394268,313.86
9403,24.97
82377,154.52
230994,55.65
63001,73.31
138060,41.65
240579,166.29
403106,12.99
62222,3.59
443569,61.04
326143,23.87
11361,96.89
111872,315.48
203011,19.38
208969,57.07
349150,83.29
6227,63.53
69265,368.61
6567,25.12
291204,293.76
172499,53.13
51813,8.0
50588,459.84
6463,47.87
163008,4.26
246369,72.14
41640,0.21
164185,3297.33
322689,67.47
59319,72.34
436226,2476.42
55387,43.71
349305,39.59
296269,21.93
282495,51.35
464885,155.85
427206,3188.04
131697,15.86
47854,150.43
315695,2.55
40121,1854.31
43930,203.95
381585,29.32
231104,41.13
279790,3.9
459373,3.67
200551,21.77
376447,496.73
103206,45.32
138996,30.68
256846,60.06
319808,15.82
104868,8.43
380342,6.06
241966,21.87
276799,433.25
134075,9.0
143453,20.67
347617,13.6
392830,132.94
209959,50.06
262693,79.37
157498,339.54
200667,116.81
56432,53.56
263852,23.26
249326,1484.43
285817,6.0
260404,20.15
94622,16.27
69855,6.99
312334,67.58
319877,35.15
93252,17.76
275388,26.81
190986,46.39
220787,12.3
63543,27.65
89640,7.8
316930,86.46
328855,331.2
466229,11.63
131067,262.26
421854,2.42
88155,10.09
455152,8.59
328427,10.44
359996,70.59
2730,52.36
352687,73.01
296238,30.96
139281,12.76
390127,117.66
300593,3.16
434015,9.83
332233,58.41
126179,60.08
128714,8.09
33949,187.88
203269,148.88
23112,23.16
191150,30.82
57484,60.12
235297,13.72
448827,11.18
174036,16.21
259138,19.5
417166,44.03
40757,1.05
228016,31.03
311892,0.83
130445,102.73
18923,7.26
320766,41.22
120858,20.03
99309,13.75
359950,4.38
219962,342.16
319033,1147.64
430843,175.42
459206,94.66
129419,1.23
242221,11832.16
235698,11632.35
323211,211.88
334415,1.83
51090,96.79
353631,203.78
190374,108.07
285917,1743.65
49101,104.49
34969,2650.62
227802,296.37
232,318.85
167392,1.75
388664,24.63
113424,118.38
78318,22.89
7304,24.88
422998,28.19
63613,73.27
174313,141.12
432446,81.38
247234,16.85
415050,109.07
421477,55.8
444101,16.91
278881,570.83
268102,1211.18
387180,379.22
272578,271.17
269748,18.01
287393,91.68
122884,67.19
124275,410.46
7572,9.78
306575,89.34
1666,9.57
1248,54.58
353197,153.2
67993,4.26
195938,19.67
157712,1.44
271558,14.36
15679,539.06
23493,33.42
342774,11704.01
24466,22.39
60503,126.04
215797,18.16
378859,37.23
201827,34.49
425475,11.71
128367,15.85
226619,70.8
21066,63.15
442383,14.12
190330,5.95
72118,15.93
133991,5.26
82115,5.44
32094,0.77
76153,434.72
74872,0.22
457133,304.61
27055,15.51
80812,268.08
183700,13.66
18105,5748.59
222611,14.04
459974,14.59
232974,86.07
423877,13.49
260054,28.86
307155,1409.95
264657,16.26
161886,573.86
356721,8.27
145642,10.36
405530,12.9
195331,142.45
80268,58.55
123071,41.1
198342,722.89
73840,37.96
359,58.0
357052,7244.9
373393,546.65
188302,111.84
451323,24.92
72337,880.7
195594,1762.11
471110,18.34
440533,34.08
312311,315.83
233494,6.55
55975,214.91
66790,79.47
263416,18.28
7759,14.54
238381,988.94
351064,31.14
126339,3.82
141344,3.31
221840,38.51
280661,1086.42
302297,35.46
126235,10.1
124759,6.85
383693,3972.35
57509,7.72
257338,282.88
50968,114.26
151206,10.6
83934,45.02
393999,109.18
168472,15.08
242194,2.9
329565,622.45
94284,2.14
414358,59.12
263813,2.62
352218,0.25
342462,28.03
34558,22.11
421975,13.49
31686,292.15
43829,2.01
432339,341.79
411016,173.18
352935,4.42
188631,55.17
32051,25.65
328784,684.19
384746,56.14
253555,14.36
220012,33.45
376848,60.86
320954,7961.37
180191,115.64
218237,25.27
53533,18.52
63686,13.13
174061,15.89
228418,312.94
66952,91.95
215632,2.035
464452,71.98
71062,112.26
63119,2.25
257943,14.33
283020,1.58
19073,0.47
144681,9.45
354253,9.0
288554,1.52
73859,8.21
406749,22.48
302714,177.06
19295,17.29
359331,27.31
2012,18.25
455480,8.93
16085,187.34
368898,734.05
345811,42.36
287318,4.54
138746,22.31
271407,18.58
118612,8.16
18846,29.01
325267,194.98
385159,8.75
28182,5.27
73759,20.04
356732,4.38
50257,29.67
311426,19.55
175003,872.04
72559,12.69
99985,2725.98
230241,53.08
318679,9.0
287877,102.37
286776,63.68
257956,24.12
388556,20.89
125256,4.73
41817,136.45
207202,27.98
367456,228.81
84723,47.04
469180,14.5
467325,18.36
51669,3.24
226961,25.03
82574,0.9625
189620,16.94
38383,11.82
223334,2196.36
176599,458.67
147539,107.84
410034,9.46
213762,123.92
468401,57.7
324499,252.95
97355,17967.73
14688,45.79
78275,900.24
185568,91.34
220620,3407.61
126992,531.42
106805,51.2
272311,109.68
171186,6.0
84910,16.93
32689,6.91
362762,53.45
282560,34.02
469192,886.21
17860,10.02
233032,57.01
151479,66.7
297272,25.36
412966,60.28
454620,24.23
177154,10.42
35144,30.54
76108,35.04
219041,56.11
384875,48.41
399135,29.97
393376,29.85
340016,9.97
136876,30.66
66015,457.55
441093,0.77
246922,67.57
129312,16.08
19443,1.33
241328,311.82
65935,21.29
442876,19.11
221287,113.85
274232,14.3
30520,14.4
63710,13.57
181598,9.13
317182,1.4
87102,18.56
198543,66.89
122558,22.71
351072,26.57
396389,33.79
35536,43.96
434118,341.27
467190,0.33
113956,12.44
263869,3.11
245368,20.79
2130,8.2
356280,16.62
43688,77.11
319566,225.83
117342,111.02
70687,29.78
165959,42.87
466256,85.17
231625,2204.46
27431,3.15
254123,78.93
296103,121.76
386422,25.57
233000,58.34
98226,11.24
254958,134.43
153100,98.3
364432,16.4
298519,9.54
126040,62.51
233571,35.12
259399,148.05
467637,813.15
252187,20.13
235284,5.72
410616,33.95
144808,2473.18
252103,1.39
465331,72.97
234273,5.34
28308,5.6
98032,11.62
63537,5.68
45182,5.78
244324,114.63
406234,9.44
289934,117.65
208348,111.72
422922,21.43
446655,78.35
211041,35.03
87963,59.04
228334,39.94
201286,269.34
270143,3148.51
284441,202.05
317728,800.43
36890,4494.78
315048,16.89
272862,34.94
28930,16.95
113168,45.67
67878,195.75
442299,10.28
364969,14.0
244047,8.48
216630,35.49
453167,30.3
145689,88.8
322889,52.17
298894,89.21
159869,149.8
197578,4974.27
132527,438.56
308287,558.67
88316,12.6
225312,37.95
88928,67.69
411234,13.59
448790,8.38
156057,40.3
80187,15.1
2572,19.03
116555,82.32
312749,196.7
399675,147.73
336569,176.09
152624,205.23
359902,38.73
119993,962.64
224647,55.45
420405,11.74
298789,333.36
21310,1217.95
299323,18.02
173416,708.73
239835,18.76
219276,29.53
222630,2.85
356224,30.2
338451,20.26
312728,48.27
84739,490.15
350664,77.61
119519,35.78
219570,10.02
252297,133.89
388435,26.0
18272,33.45
393469,239.45
242615,149.37
318444,470.43
396503,52.09
222997,4.73
143360,44.02
55840,277.51
345122,807.66
453226,25.68
90384,204.57
424799,3.11
410745,54.03
112306,5.04
457944,5473.13
289665,54.39
86916,18.48
302905,109.18
140431,36.99
237517,127.39
434596,2.86
322237,166.33
172895,32.45
277456,61.42
7795,3.01
458301,143.45
12618,48.49
211094,9.88
194488,25.16
231954,24.71
350191,32.6
295291,33.74
294645,58.52
228964,133.6
128181,12.47
128785,18.22
200578,1418.55
434104,23.93
194225,44.15
279669,74.32
41710,3.19
74711,267.08
88320,0.76
323247,27.96
377548,5.58
162252,29.6
78056,3.48
183899,46.34
256712,901.61
98237,56.45
42020,56.8
421222,533.29
153771,53.81
64089,40.62
72483,47.8
432043,8.74
291606,273.57
58878,4.21
430476,11.61
356213,21.99
18084,2.31
266120,105.46
406233,7.83
152010,210.38
273410,3.02
84840,6.85
159920,354.31
400047,70.73
64960,27.19
367922,18.23
35560,26.43
303764,30.45
364100,78.97
9161,93.88
396333,22.09
147946,29155.57
143265,236.32
161830,6.43
467775,50.81
88044,39.21
121835,23.71
79840,15.16
329283,187.31
168909,71.48
454673,353.81
254818,16.08
291342,274.28
279657,10620.7
115002,17.73
163266,2.49
289723,186.46
321733,113.77
466225,24.76
100103,2.39
377030,358.19
26475,6.37
173154,20.33
144913,37.96
197608,208.64
176887,2.6
222178,0.79
239186,16.91
407002,22.57
434635,4.91
470060,293.38
155573,19.76
20991,4.07
467844,26.21
446526,13.82
89068,3.11
114234,78.05
96688,41.15
130123,14.33
116266,25.27
218030,37.12
407592,250.62
66103,257.4
438315,26.68
267961,60.72
48008,50.09
386028,414.79
290691,18.14
323659,21.21
216569,39.9
447799,14.66
185985,214.09
325668,15.6
323447,29.78
353550,141.23
285556,15.01
312382,27.67
296650,194.66
376347,2.13
200012,144.83
261914,71.24
444669,148.73
466662,803.52
250621,57.24
401871,42.1
206516,609.28
373894,6.53
113653,199.57
430659,6.28
46631,20.75
341903,278.37
125573,6.36
137147,80.78
251049,2785.51
422531,0.91
48926,3029.99
385190,0.8225
271128,36.81
428751,135.31
328821,75.04
115519,782.68
33243,26.34
108558,276.27
253653,280.86
187303,1.0975
352075,78.01
81574,39.48
229286,4.87
90767,1076.47
184304,12.98
363993,189.67
169361,18.31
351467,12.6
406659,2984.14
213655,1706.17
344593,260.72
95815,142.92
286615,226.55
158055,143.8
216737,18.09
299359,18.76
370485,52.79
214825,127.29
128639,133.9
385116,7.27
419644,2.68
177998,52.43
224429,114.3
24226,14.54
458756,171.89
20463,27.52
423750,241.02
200328,7.95
438364,49.81
312917,19.75
293096,14.83
57919,16.18
448791,2.07
316617,4.9
364189,1092.76
193988,62.82
259899,88.09
195011,2.18
110441,9.51
387575,7.08
270680,224.81
252939,342.57
4176,2.23
203236,43.63
52415,18.63
392031,66.13
155398,43.08
221402,30.51
446246,189.0
225031,631.13
121190,5.47
433869,59.55
419913,60.23
33944,9.1
15832,668.69
424157,140.57
128994,24.32
83052,64.66
401464,29.77
215485,170.12
395524,10.37
13896,4.07
210191,44.14
93960,9.71
291499,159.79
213415,47.88
322949,7.03
137317,1305.7
213910,49.77
317537,148.71
444814,14.17
40711,52.31
265351,85.27
177600,12.29
210459,4.21
202881,7.22
257511,58.12
358361,191.38
207808,7.585
103247,19.99
264710,16.23
197675,4.27
430016,36.94
69941,96.68
202417,42.61
36082,10.47
274663,12.21
264398,43.08
282710,27.6
51253,6.97
256407,1502.89
55627,162.87
221140,111.29
115040,26.72
437048,12.58
220263,575.14
397566,672.22
381034,28.52
223862,918.43
68197,7.63
151560,60.19
135085,2.09
42618,138.48
88199,35.37
171501,0.34
321661,4.76
146656,33.38
457002,2.45
59485,281.61
430001,6.34
400613,23.05
134670,16.52
454465,10.94
411383,25.2
187014,442.63
192560,551.21
121347,823.29
320863,58.37
423170,83.1
211122,40.97
369028,27.68
346170,13.44
338257,12.01
457365,360.53
461432,77.14
71806,15.75
96586,90.5
465642,349.94
52563,3.7
80932,80.59
292907,2.62
297460,111.22
307958,35381.52
62887,45.66
352294,3.95
234299,69.61
333080,38.91
219316,119.51
358963,71.46
48625,54.07
243624,11.07
1324,22.96
272642,5097.92
386640,95.28
238300,88.18
76163,26.6
45782,41.51
29137,15.75
355473,22.14
222542,289.0
175746,23.39
100440,15.62
431416,14.65
2492,79.44
89767,7.02
199119,40.12
306892,19.69
332150,113.44
169844,1325.02
143000,86.93
440050,22.79
87382,50.38
117333,38.27
385314,67.5
290526,65.59
280674,98.57
69039,257.36
325109,72.41
37703,26.33
213456,173.26
193352,37.1
234275,23.93
459581,83.27
351690,60.69
371200,37.64
130033,41.31
468931,10.82
49975,10.4
83898,18.39
82272,59.5
402550,266.79
31068,99.47
200442,29.88
436032,3.39
471080,222.82
137200,12.32
178188,7.67
145724,146.29
318605,7.67
291456,155.48
465456,2938.62
206315,6.9
415370,8.28
417467,81.51
316306,6.4
145536,40.38
160041,3.48
456678,49.58
38799,262.48
458586,47.49
108545,216.85
162952,3.75
353195,13.27
60256,51.21
141554,12.24
43414,30.26
378130,25.09
302021,38.68
356348,89.6
79931,37.17
374723,121.8
171233,25.75
360879,33.86
240548,48.88
110572,16.64
353117,39.74
21554,25.58
146182,18.5
447846,77.5
169208,5530.49
440683,90.16
336402,112.12
295980,9.54
463904,2069.81
124940,5.46
423272,2.16
225698,52.25
29220,54472.04
259869,71.19
4000,20.22
457087,5.26
149006,9.97
390515,3.68
51906,1.69
163463,42.01
78678,12.9675
23427,5.5
294,167.8
263035,1.5575
434581,16.11
314056,216.82
382741,162.55
128786,21.47
80641,6.56
268161,1196.78
404033,20.53
104457,77.26
396025,4.21
283869,38.55
272230,23.43
231187,9.47
229464,2.75
59324,9.72
187946,26.63
116742,88.84
65288,18.25
59839,2.84
287773,20.72
173452,20.31
94813,11.9
332302,113.21
17364,15.37
438330,31.25
41973,67.48
403801,23.17
192169,78.75
369136,49.15
314436,49.41
85633,211.71
445494,2.78
43917,85.16
238030,118.69
442075,82.33
317217,2092.84
388635,228.88
264811,728.8
375422,3.63
446198,87.38
57863,76.05
107753,483.27
76809,44.81
302396,14.88
208978,13.71
200461,14.78
56594,150.64
460347,2.83
138332,6.77
252920,594.33
116663,3.65
404564,12.69
455057,44.26
456162,27.63
29825,25.82
295421,201.96
463275,143.78
135730,526.15
23935,142.97
391487,46.79
75936,902.28
352265,936.07
81906,20.1
206773,4.12
403979,112.9
264268,768.0
418015,220.82
112551,20.38
268094,25.15
56025,75.94
293257,14.33
393006,12.44
349202,229.28
66913,987.46
30680,11.12
302929,8.28
103126,267.43
458520,27.77
325482,16.43
8444,36.82
92730,103.44
349106,119.5
412775,55.9
305393,41.8
313506,0.38
309117,16.26
252696,6.2
275196,6.55
369262,19.34
133719,819.69
352427,1.65
84128,26.44
335751,692.94
339783,281.6
199205,94.7
184032,71.05
342254,6.12
245333,11.73
241558,4.22
12561,1554.96
227473,1.71
446295,33.54
88187,15.2
419411,2471.57
194815,115.63
418884,222.43
